"person","text","word.num","dc","sf","wes","pol","rejk","lk","azx","mmm"
"Lady Capulet","a",3198,0,0,0,0,0,0,0,0
"Lady Capulet","maid.",3199,0,0,0,0,0,0,0,0
"Lady Capulet","Thus",3200,0,0,0,0,0,0,0,0
"Lady Capulet","then",3201,0,0,0,0,0,0,0,0
"Lady Capulet","in",3202,0,0,0,0,0,0,0,0
"Lady Capulet","brief.",3203,0,0,0,0,0,0,0,0
"Lady Capulet","The",3204,0,0,0,0,0,0,0,0
"Lady Capulet","valiant",3205,0,0,0,0,0,0,0,0
"Lady Capulet","Paris",3206,0,0,0,0,0,0,0,0
"Lady Capulet","seeks",3207,0,0,0,0,0,0,0,0
"Lady Capulet","you",3208,0,0,0,0,0,0,0,0
"Lady Capulet","for",3209,0,0,0,0,0,0,0,0
"Lady Capulet","his",3210,0,0,0,0,0,0,0,0
"Lady Capulet","love.",3211,0,0,0,0,0,0,0,0
"Nurse","A",3212,0,0,0,0,0,0,0,0
"Nurse","man,",3213,0,0,0,0,0,0,0,0
"Nurse","young",3214,0,0,0,0,0,0,0,0
"Nurse","lady!",3215,0,0,0,0,0,0,0,0
"Nurse","lady,",3216,0,0,0,0,0,0,0,0
"Nurse","such",3217,0,0,0,0,0,0,0,0
"Nurse","a",3218,0,0,0,0,0,0,0,0
"Nurse","man",3219,0,0,0,0,0,0,0,0
"Nurse","As",3220,0,0,0,0,0,0,0,0
"Nurse","all",3221,0,0,0,0,0,0,0,0
"Nurse","the",3222,0,0,0,0,0,0,0,0
"Nurse","world--why,",3223,0,0,0,0,0,0,0,0
"Nurse","he's",3224,0,0,0,0,0,0,0,0
"Nurse","a",3225,0,0,0,0,0,0,0,0
"Nurse","man",3226,0,0,0,0,0,0,0,0
"Nurse","of",3227,0,0,0,0,0,0,0,0
"Nurse","wax.",3228,0,0,0,0,0,0,0,0
"Lady Capulet","Verona's",3229,0,0,0,0,0,0,0,0
"Lady Capulet","summer",3230,0,0,0,0,0,0,0,0
"Lady Capulet","hath",3231,0,0,0,0,0,0,0,0
"Lady Capulet","not",3232,0,0,0,0,0,0,0,0
"Lady Capulet","such",3233,0,0,0,0,0,0,0,0
"Lady Capulet","a",3234,0,0,0,0,0,0,0,0
"Lady Capulet","flower.",3235,0,0,0,0,0,0,0,0
"Nurse","Nay,",3236,0,0,0,0,0,0,0,0
"Nurse","he's",3237,0,0,0,0,0,0,0,0
"Nurse","a",3238,0,0,0,0,0,0,0,0
"Nurse","flower;",3239,0,0,0,0,0,0,0,0
"Nurse","in",3240,0,0,0,0,0,0,0,0
"Nurse","faith,",3241,0,0,0,0,0,0,0,0
"Nurse","a",3242,0,0,0,0,0,0,0,0
"Nurse","very",3243,0,0,0,0,0,0,0,0
"Nurse","flower.",3244,0,0,0,0,0,0,0,0
"Lady Capulet","What",3245,0,0,0,0,0,0,0,0
"Lady Capulet","say",3246,0,0,0,0,0,0,0,0
"Lady Capulet","you?",3247,0,0,0,0,0,0,0,0
"Lady Capulet","can",3248,0,0,0,0,0,0,0,0
"Lady Capulet","you",3249,0,0,0,0,0,0,0,0
"Lady Capulet","love",3250,0,0,0,0,0,0,0,0
"Lady Capulet","the",3251,0,0,0,0,0,0,0,0
"Lady Capulet","gentleman?",3252,0,0,0,0,0,0,0,0
"Lady Capulet","This",3253,0,0,0,0,0,0,0,0
"Lady Capulet","night",3254,0,0,0,0,0,0,0,0
"Lady Capulet","you",3255,0,0,0,0,0,0,0,0
"Lady Capulet","shall",3256,0,0,0,0,0,0,0,0
"Lady Capulet","behold",3257,0,0,0,0,0,0,0,0
"Lady Capulet","him",3258,0,0,0,0,0,0,0,0
"Lady Capulet","at",3259,0,0,0,0,0,0,0,0
"Lady Capulet","our",3260,0,0,0,0,0,0,0,0
"Lady Capulet","feast;",3261,0,0,0,0,0,0,0,0
"Lady Capulet","Read",3262,0,0,0,0,0,0,0,0
"Lady Capulet","o'er",3263,0,0,0,0,0,0,0,0
"Lady Capulet","the",3264,0,0,0,0,0,0,0,0
"Lady Capulet","volume",3265,0,0,0,0,0,0,0,0
"Lady Capulet","of",3266,0,0,0,0,0,0,0,0
"Lady Capulet","young",3267,0,0,0,0,0,0,0,0
"Lady Capulet","Paris",3268,0,0,0,0,0,0,0,0
"Lady Capulet","face,",3269,0,0,0,0,0,0,0,0
"Lady Capulet","And",3270,0,0,0,0,0,0,0,0
"Lady Capulet","find",3271,0,0,0,0,0,0,0,0
"Lady Capulet","delight",3272,0,0,0,0,0,0,0,0
"Lady Capulet","writ",3273,0,0,0,0,0,0,0,0
"Lady Capulet","there",3274,0,0,0,0,0,0,0,0
"Lady Capulet","with",3275,0,0,0,0,0,0,0,0
"Lady Capulet","beauty's",3276,0,0,0,0,0,0,0,0
"Lady Capulet","pen;",3277,0,0,0,0,0,0,0,0
"Lady Capulet","Examine",3278,0,0,0,0,0,0,0,0
"Lady Capulet","every",3279,0,0,0,0,0,0,0,0
"Lady Capulet","married",3280,0,0,0,0,0,0,0,0
"Lady Capulet","lineament,",3281,0,0,0,0,0,0,0,0
"Lady Capulet","And",3282,0,0,0,0,0,0,0,0
"Lady Capulet","see",3283,0,0,0,0,0,0,0,0
"Lady Capulet","how",3284,0,0,0,0,0,0,0,0
"Lady Capulet","one",3285,0,0,0,0,0,0,0,0
"Lady Capulet","another",3286,0,0,0,0,0,0,0,0
"Lady Capulet","lends",3287,0,0,0,0,0,0,0,0
"Lady Capulet","content",3288,0,0,0,0,0,0,0,0
"Lady Capulet","And",3289,0,0,0,0,0,0,0,0
"Lady Capulet","what",3290,0,0,0,0,0,0,0,0
"Lady Capulet","obscured",3291,0,0,0,0,0,0,0,0
"Lady Capulet","in",3292,0,0,0,0,0,0,0,0
"Lady Capulet","this",3293,0,0,0,0,0,0,0,0
"Lady Capulet","fair",3294,0,0,0,0,0,0,0,0
"Lady Capulet","volume",3295,0,0,0,0,0,0,0,0
"Lady Capulet","lies",3296,0,0,0,0,0,0,0,0
"Lady Capulet","Find",3297,0,0,0,0,0,0,0,0
"Lady Capulet","written",3298,0,0,0,0,0,0,0,0
"Lady Capulet","in",3299,0,0,0,0,0,0,0,0
"Lady Capulet","the",3300,0,0,0,0,0,0,0,0
"Lady Capulet","margent",3301,0,0,0,0,0,0,0,0
"Lady Capulet","of",3302,0,0,0,0,0,0,0,0
"Lady Capulet","his",3303,0,0,0,0,0,0,0,0
"Lady Capulet","eyes.",3304,0,0,0,0,0,0,0,0
"Lady Capulet","This",3305,0,0,0,0,0,0,0,0
"Lady Capulet","precious",3306,0,0,0,0,0,0,0,0
"Lady Capulet","book",3307,0,0,0,0,0,0,0,0
"Lady Capulet","of",3308,0,0,0,0,0,0,0,0
"Lady Capulet","love,",3309,0,0,0,0,0,0,0,0
"Lady Capulet","this",3310,0,0,0,0,0,0,0,0
"Lady Capulet","unbound",3311,0,0,0,0,0,0,0,0
"Lady Capulet","lover,",3312,0,0,0,0,0,0,0,0
"Lady Capulet","To",3313,0,0,0,0,0,0,0,0
"Lady Capulet","beautify",3314,0,0,0,0,0,0,0,0
"Lady Capulet","him,",3315,0,0,0,0,0,0,0,0
"Lady Capulet","only",3316,0,0,0,0,0,0,0,0
"Lady Capulet","lacks",3317,0,0,0,0,0,0,0,0
"Lady Capulet","a",3318,0,0,0,0,0,0,0,0
"Lady Capulet","cover.",3319,0,0,0,0,0,0,0,0
"Lady Capulet","The",3320,0,0,0,0,0,0,0,0
"Lady Capulet","fish",3321,0,0,0,0,0,0,0,0
"Lady Capulet","lives",3322,0,0,0,0,0,0,0,0
"Lady Capulet","in",3323,0,0,0,0,0,0,0,0
"Lady Capulet","the",3324,0,0,0,0,0,0,0,0
"Lady Capulet","sea,",3325,0,0,0,0,0,0,0,0
"Lady Capulet","and",3326,0,0,0,0,0,0,0,0
"Lady Capulet","tis",3327,0,0,0,0,0,0,0,0
"Lady Capulet","much",3328,0,0,0,0,0,0,0,0
"Lady Capulet","pride",3329,0,0,0,0,0,0,0,0
"Lady Capulet","For",3330,0,0,0,0,0,0,0,0
"Lady Capulet","fair",3331,0,0,0,0,0,0,0,0
"Lady Capulet","without",3332,0,0,0,0,0,0,0,0
"Lady Capulet","the",3333,0,0,0,0,0,0,0,0
"Lady Capulet","fair",3334,0,0,0,0,0,0,0,0
"Lady Capulet","within",3335,0,0,0,0,0,0,0,0
"Lady Capulet","to",3336,0,0,0,0,0,0,0,0
"Lady Capulet","hide.",3337,0,0,0,0,0,0,0,0
"Lady Capulet","That",3338,0,0,0,0,0,0,0,0
"Lady Capulet","book",3339,0,0,0,0,0,0,0,0
"Lady Capulet","in",3340,0,0,0,0,0,0,0,0
"Lady Capulet","many's",3341,0,0,0,0,0,0,0,0
"Lady Capulet","eyes",3342,0,0,0,0,0,0,0,0
"Lady Capulet","doth",3343,0,0,0,0,0,0,0,0
"Lady Capulet","share",3344,0,0,0,0,0,0,0,0
"Lady Capulet","the",3345,0,0,0,0,0,0,0,0
"Lady Capulet","glory,",3346,0,0,0,0,0,0,0,0
"Lady Capulet","That",3347,0,0,0,0,0,0,0,0
"Lady Capulet","in",3348,0,0,0,0,0,0,0,0
"Lady Capulet","gold",3349,0,0,0,0,0,0,0,0
"Lady Capulet","clasps",3350,0,0,0,0,0,0,0,0
"Lady Capulet","locks",3351,0,0,0,0,0,0,0,0
"Lady Capulet","in",3352,0,0,0,0,0,0,0,0
"Lady Capulet","the",3353,0,0,0,0,0,0,0,0
"Lady Capulet","golden",3354,0,0,0,0,0,0,0,0
"Lady Capulet","story;",3355,0,0,0,0,0,0,0,0
"Lady Capulet","So",3356,0,0,0,0,0,0,0,0
"Lady Capulet","shall",3357,0,0,0,0,0,0,0,0
"Lady Capulet","you",3358,0,0,0,0,0,0,0,0
"Lady Capulet","share",3359,0,0,0,0,0,0,0,0
"Lady Capulet","all",3360,0,0,0,0,0,0,0,0
"Lady Capulet","that",3361,0,0,0,0,0,0,0,0
"Lady Capulet","he",3362,0,0,0,0,0,0,0,0
"Lady Capulet","doth",3363,0,0,0,0,0,0,0,0
"Lady Capulet","possess,",3364,0,0,0,0,0,0,0,0
"Lady Capulet","By",3365,0,0,0,0,0,0,0,0
"Lady Capulet","having",3366,0,0,0,0,0,0,0,0
"Lady Capulet","him,",3367,0,0,0,0,0,0,0,0
"Lady Capulet","making",3368,0,0,0,0,0,0,0,0
"Lady Capulet","yourself",3369,0,0,0,0,0,0,0,0
"Lady Capulet","no",3370,0,0,0,0,0,0,0,0
"Lady Capulet","less.",3371,0,0,0,0,0,0,0,0
"Nurse","No",3372,0,0,0,0,0,0,0,0
"Nurse","less!",3373,0,0,0,0,0,0,0,0
"Nurse","nay,",3374,0,0,0,0,0,0,0,0
"Nurse","bigger;",3375,0,0,0,0,0,0,0,0
"Nurse","women",3376,0,0,0,0,0,0,0,0
"Nurse","grow",3377,0,0,0,0,0,0,0,0
"Nurse","by",3378,0,0,0,0,0,0,0,0
"Nurse","men.",3379,0,0,0,0,0,0,0,0
"Lady Capulet","Speak",3380,0,0,0,0,0,0,0,0
"Lady Capulet","briefly,",3381,0,0,0,0,0,0,0,0
"Lady Capulet","can",3382,0,0,0,0,0,0,0,0
"Lady Capulet","you",3383,0,0,0,0,0,0,0,0
"Lady Capulet","like",3384,0,0,0,0,0,0,0,0
"Lady Capulet","of",3385,0,0,0,0,0,0,0,0
"Lady Capulet","Paris",3386,0,0,0,0,0,0,0,0
"Lady Capulet","love?",3387,0,0,0,0,0,0,0,0
"Juliet","I'll",3388,0,0,0,0,0,0,0,0
"Juliet","look",3389,0,0,0,0,0,0,0,0
"Juliet","to",3390,0,0,0,0,0,0,0,0
"Juliet","like,",3391,0,0,0,0,0,0,0,0
"Juliet","if",3392,0,0,0,0,0,0,0,0
"Juliet","looking",3393,0,0,0,0,0,0,0,0
"Juliet","liking",3394,0,0,0,0,0,0,0,0
"Juliet","move.",3395,0,0,0,0,0,0,0,0
"Juliet","But",3396,0,0,0,0,0,0,0,0
"Juliet","no",3397,0,0,0,0,0,0,0,0
"Juliet","more",3398,0,0,0,0,0,0,0,0
"Juliet","deep",3399,0,0,0,0,0,0,0,0
"Juliet","will",3400,0,0,0,0,0,0,0,0
"Juliet","I",3401,0,0,0,0,0,0,0,0
"Juliet","endart",3402,0,0,0,0,0,0,0,0
"Juliet","mine",3403,0,0,0,0,0,0,0,0
"Juliet","eye",3404,0,0,0,0,0,0,0,0
"Juliet","Than",3405,0,0,0,0,0,0,0,0
"Juliet","your",3406,0,0,0,0,0,0,0,0
"Juliet","consent",3407,0,0,0,0,0,0,0,0
"Juliet","gives",3408,0,0,0,0,0,0,0,0
"Juliet","strength",3409,0,0,0,0,0,0,0,0
"Juliet","to",3410,0,0,0,0,0,0,0,0
"Juliet","make",3411,0,0,0,0,0,0,0,0
"Juliet","it",3412,0,0,0,0,0,0,0,0
"Juliet","fly.",3413,0,0,0,0,0,0,0,0
"Servant","Madam,",3414,0,0,0,0,0,0,0,0
"Servant","the",3415,0,0,0,0,0,0,0,0
"Servant","guests",3416,0,0,0,0,0,0,0,0
"Servant","are",3417,0,0,0,0,0,0,0,0
"Servant","come,",3418,0,0,0,0,0,0,0,0
"Servant","supper",3419,0,0,0,0,0,0,0,0
"Servant","served",3420,0,0,0,0,0,0,0,0
"Servant","up,",3421,0,0,0,0,0,0,0,0
"Servant","you",3422,0,0,0,0,0,0,0,0
"Servant","called,",3423,0,0,0,0,0,0,0,0
"Servant","my",3424,0,0,0,0,0,0,0,0
"Servant","young",3425,0,0,0,0,0,0,0,0
"Servant","lady",3426,0,0,0,0,0,0,0,0
"Servant","asked",3427,0,0,0,0,0,0,0,0
"Servant","for,",3428,0,0,0,0,0,0,0,0
"Servant","the",3429,0,0,0,0,0,0,0,0
"Servant","nurse",3430,0,0,0,0,0,0,0,0
"Servant","cursed",3431,0,0,0,0,0,0,0,0
"Servant","in",3432,0,0,0,0,0,0,0,0
"Servant","the",3433,0,0,0,0,0,0,0,0
"Servant","pantry,",3434,0,0,0,0,0,0,0,0
"Servant","and",3435,0,0,0,0,0,0,0,0
"Servant","every",3436,0,0,0,0,0,0,0,0
"Servant","thing",3437,0,0,0,0,0,0,0,0
"Servant","in",3438,0,0,0,0,0,0,0,0
"Servant","extremity.",3439,0,0,0,0,0,0,0,0
"Servant","I",3440,0,0,0,0,0,0,0,0
"Servant","must",3441,0,0,0,0,0,0,0,0
"Servant","hence",3442,0,0,0,0,0,0,0,0
"Servant","to",3443,0,0,0,0,0,0,0,0
"Servant","wait;",3444,0,0,0,0,0,0,0,0
"Servant","I",3445,0,0,0,0,0,0,0,0
"Servant","beseech",3446,0,0,0,0,0,0,0,0
"Servant","you,",3447,0,0,0,0,0,0,0,0
"Servant","follow",3448,0,0,0,0,0,0,0,0
"Servant","straight.",3449,0,0,0,0,0,0,0,0
"Lady Capulet","We",3450,0,0,0,0,0,0,0,0
"Lady Capulet","follow",3451,0,0,0,0,0,0,0,0
"Lady Capulet","thee.",3452,0,0,0,0,0,0,0,0
"Lady Capulet","Juliet,",3453,0,0,0,0,0,0,0,0
"Lady Capulet","the",3454,0,0,0,0,0,0,0,0
"Lady Capulet","county",3455,0,0,0,0,0,0,0,0
"Lady Capulet","stays.",3456,0,0,0,0,0,0,0,0
"Nurse","Go,",3457,0,0,0,0,0,0,0,0
"Nurse","girl,",3458,0,0,0,0,0,0,0,0
"Nurse","seek",3459,0,0,0,0,0,0,0,0
"Nurse","happy",3460,0,0,0,0,0,0,0,0
"Nurse","nights",3461,0,0,0,0,0,0,0,0
"Nurse","to",3462,0,0,0,0,0,0,0,0
"Nurse","happy",3463,0,0,0,0,0,0,0,0
"Nurse","days.",3464,0,0,0,0,0,0,0,0
"Romeo","What,",3465,0,0,0,0,0,0,0,0
"Romeo","shall",3466,0,0,0,0,0,0,0,0
"Romeo","this",3467,0,0,0,0,0,0,0,0
"Romeo","speech",3468,0,0,0,0,0,0,0,0
"Romeo","be",3469,0,0,0,0,0,0,0,0
"Romeo","spoke",3470,0,0,0,0,0,0,0,0
"Romeo","for",3471,0,0,0,0,0,0,0,0
"Romeo","our",3472,0,0,0,0,0,0,0,0
"Romeo","excuse?",3473,0,0,0,0,0,0,0,0
"Romeo","Or",3474,0,0,0,0,0,0,0,0
"Romeo","shall",3475,0,0,0,0,0,0,0,0
"Romeo","we",3476,0,0,0,0,0,0,0,0
"Romeo","on",3477,0,0,0,0,0,0,0,0
"Romeo","without",3478,0,0,0,0,0,0,0,0
"Romeo","a",3479,0,0,0,0,0,0,0,0
"Romeo","apology?",3480,0,0,0,0,0,0,0,0
"Benvolio","The",3481,0,0,0,0,0,0,0,0
"Benvolio","date",3482,0,0,0,0,0,0,0,0
"Benvolio","is",3483,0,0,0,0,0,0,0,0
"Benvolio","out",3484,0,0,0,0,0,0,0,0
"Benvolio","of",3485,0,0,0,0,0,0,0,0
"Benvolio","such",3486,0,0,0,0,0,0,0,0
"Benvolio","prolixity.",3487,0,0,0,0,0,0,0,0
"Benvolio","We'll",3488,0,0,0,0,0,0,0,0
"Benvolio","have",3489,0,0,0,0,0,0,0,0
"Benvolio","no",3490,0,0,0,0,0,0,0,0
"Benvolio","Cupid",3491,0,0,0,0,0,0,0,0
"Benvolio","hoodwink'd",3492,0,0,0,0,0,0,0,0
"Benvolio","with",3493,0,0,0,0,0,0,0,0
"Benvolio","a",3494,0,0,0,0,0,0,0,0
"Benvolio","scarf,",3495,0,0,0,0,0,0,0,0
"Benvolio","Bearing",3496,0,0,0,0,0,0,0,0
"Benvolio","a",3497,0,0,0,0,0,0,0,0
"Benvolio","Tartar's",3498,0,0,0,0,0,0,0,0
"Benvolio","painted",3499,0,0,0,0,0,0,0,0
"Benvolio","bow",3500,0,0,0,0,0,0,0,0
"Benvolio","of",3501,0,0,0,0,0,0,0,0
"Benvolio","lath,",3502,0,0,0,0,0,0,0,0
"Benvolio","Scaring",3503,0,0,0,0,0,0,0,0
"Benvolio","the",3504,0,0,0,0,0,0,0,0
"Benvolio","ladies",3505,0,0,0,0,0,0,0,0
"Benvolio","like",3506,0,0,0,0,0,0,0,0
"Benvolio","a",3507,0,0,0,0,0,0,0,0
"Benvolio","crow-keeper;",3508,0,0,0,0,0,0,0,0
"Benvolio","Nor",3509,0,0,0,0,0,0,0,0
"Benvolio","no",3510,0,0,0,0,0,0,0,0
"Benvolio","without-book",3511,0,0,0,0,0,0,0,0
"Benvolio","prologue,",3512,0,0,0,0,0,0,0,0
"Benvolio","faintly",3513,0,0,0,0,0,0,0,0
"Benvolio","spoke",3514,0,0,0,0,0,0,0,0
"Benvolio","After",3515,0,0,0,0,0,0,0,0
"Benvolio","the",3516,0,0,0,0,0,0,0,0
"Benvolio","prompter,",3517,0,0,0,0,0,0,0,0
"Benvolio","for",3518,0,0,0,0,0,0,0,0
"Benvolio","our",3519,0,0,0,0,0,0,0,0
"Benvolio","entrance.",3520,0,0,0,0,0,0,0,0
"Benvolio","But",3521,0,0,0,0,0,0,0,0
"Benvolio","let",3522,0,0,0,0,0,0,0,0
"Benvolio","them",3523,0,0,0,0,0,0,0,0
"Benvolio","measure",3524,0,0,0,0,0,0,0,0
"Benvolio","us",3525,0,0,0,0,0,0,0,0
"Benvolio","by",3526,0,0,0,0,0,0,0,0
"Benvolio","what",3527,0,0,0,0,0,0,0,0
"Benvolio","they",3528,0,0,0,0,0,0,0,0
"Benvolio","will;",3529,0,0,0,0,0,0,0,0
"Benvolio","We'll",3530,0,0,0,0,0,0,0,0
"Benvolio","measure",3531,0,0,0,0,0,0,0,0
"Benvolio","them",3532,0,0,0,0,0,0,0,0
"Benvolio","a",3533,0,0,0,0,0,0,0,0
"Benvolio","measure,",3534,0,0,0,0,0,0,0,0
"Benvolio","and",3535,0,0,0,0,0,0,0,0
"Benvolio","be",3536,0,0,0,0,0,0,0,0
"Benvolio","gone.",3537,0,0,0,0,0,0,0,0
"Romeo","Give",3538,0,0,0,0,0,0,0,0
"Romeo","me",3539,0,0,0,0,0,0,0,0
"Romeo","a",3540,0,0,0,0,0,0,0,0
"Romeo","torch.",3541,0,0,0,0,0,0,0,0
"Romeo","I",3542,0,0,0,0,0,0,0,0
"Romeo","am",3543,0,0,0,0,0,0,0,0
"Romeo","not",3544,0,0,0,0,0,0,0,0
"Romeo","for",3545,0,0,0,0,0,0,0,0
"Romeo","this",3546,0,0,0,0,0,0,0,0
"Romeo","ambling;",3547,0,0,0,0,0,0,0,0
"Romeo","Being",3548,0,0,0,0,0,0,0,0
"Romeo","but",3549,0,0,0,0,0,0,0,0
"Romeo","heavy,",3550,0,0,0,0,0,0,0,0
"Romeo","I",3551,0,0,0,0,0,0,0,0
"Romeo","will",3552,0,0,0,0,0,0,0,0
"Romeo","bear",3553,0,0,0,0,0,0,0,0
"Romeo","the",3554,0,0,0,0,0,0,0,0
"Romeo","light.",3555,0,0,0,0,0,0,0,0
"Mercutio","Nay,",3556,0,0,0,0,0,0,0,0
"Mercutio","gentle",3557,0,0,0,0,0,0,0,0
"Mercutio","Romeo,",3558,0,0,0,0,0,0,0,0
"Mercutio","we",3559,0,0,0,0,0,0,0,0
"Mercutio","must",3560,0,0,0,0,0,0,0,0
"Mercutio","have",3561,0,0,0,0,0,0,0,0
"Mercutio","you",3562,0,0,0,0,0,0,0,0
"Mercutio","dance.",3563,0,0,0,0,0,0,0,0
"Romeo","Not",3564,0,0,0,0,0,0,0,0
"Romeo","I,",3565,0,0,0,0,0,0,0,0
"Romeo","believe",3566,0,0,0,0,0,0,0,0
"Romeo","me.",3567,0,0,0,0,0,0,0,0
"Romeo","you",3568,0,0,0,0,0,0,0,0
"Romeo","have",3569,0,0,0,0,0,0,0,0
"Romeo","dancing",3570,0,0,0,0,0,0,0,0
"Romeo","shoes",3571,0,0,0,0,0,0,0,0
"Romeo","With",3572,0,0,0,0,0,0,0,0
"Romeo","nimble",3573,0,0,0,0,0,0,0,0
"Romeo","soles.",3574,0,0,0,0,0,0,0,0
"Romeo","I",3575,0,0,0,0,0,0,0,0
"Romeo","have",3576,0,0,0,0,0,0,0,0
"Romeo","a",3577,0,0,0,0,0,0,0,0
"Romeo","soul",3578,0,0,0,0,0,0,0,0
"Romeo","of",3579,0,0,0,0,0,0,0,0
"Romeo","lead",3580,0,0,0,0,0,0,0,0
"Romeo","So",3581,0,0,0,0,0,0,0,0
"Romeo","stakes",3582,0,0,0,0,0,0,0,0
"Romeo","me",3583,0,0,0,0,0,0,0,0
"Romeo","to",3584,0,0,0,0,0,0,0,0
"Romeo","the",3585,0,0,0,0,0,0,0,0
"Romeo","ground",3586,0,0,0,0,0,0,0,0
"Romeo","I",3587,0,0,0,0,0,0,0,0
"Romeo","cannot",3588,0,0,0,0,0,0,0,0
"Romeo","move.",3589,0,0,0,0,0,0,0,0
"Mercutio","You",3590,0,0,0,0,0,0,0,0
"Mercutio","are",3591,0,0,0,0,0,0,0,0
"Mercutio","a",3592,0,0,0,0,0,0,0,0
"Mercutio","lover;",3593,0,0,0,0,0,0,0,0
"Mercutio","borrow",3594,0,0,0,0,0,0,0,0
"Mercutio","Cupid's",3595,0,0,0,0,0,0,0,0
"Mercutio","wings,",3596,0,0,0,0,0,0,0,0
"Mercutio","And",3597,0,0,0,0,0,0,0,0
"Mercutio","soar",3598,0,0,0,0,0,0,0,0
"Mercutio","with",3599,0,0,0,0,0,0,0,0
"Mercutio","them",3600,0,0,0,0,0,0,0,0
"Mercutio","above",3601,0,0,0,0,0,0,0,0
"Mercutio","a",3602,0,0,0,0,0,0,0,0
"Mercutio","common",3603,0,0,0,0,0,0,0,0
"Mercutio","bound.",3604,0,0,0,0,0,0,0,0
"Romeo","I",3605,0,0,0,0,0,0,0,0
"Romeo","am",3606,0,0,0,0,0,0,0,0
"Romeo","too",3607,0,0,0,0,0,0,0,0
"Romeo","sore",3608,0,0,0,0,0,0,0,0
"Romeo","enpierced",3609,0,0,0,0,0,0,0,0
"Romeo","with",3610,0,0,0,0,0,0,0,0
"Romeo","his",3611,0,0,0,0,0,0,0,0
"Romeo","shaft",3612,0,0,0,0,0,0,0,0
"Romeo","To",3613,0,0,0,0,0,0,0,0
"Romeo","soar",3614,0,0,0,0,0,0,0,0
"Romeo","with",3615,0,0,0,0,0,0,0,0
"Romeo","his",3616,0,0,0,0,0,0,0,0
"Romeo","light",3617,0,0,0,0,0,0,0,0
"Romeo","feathers,",3618,0,0,0,0,0,0,0,0
"Romeo","and",3619,0,0,0,0,0,0,0,0
"Romeo","so",3620,0,0,0,0,0,0,0,0
"Romeo","bound,",3621,0,0,0,0,0,0,0,0
"Romeo","I",3622,0,0,0,0,0,0,0,0
"Romeo","cannot",3623,0,0,0,0,0,0,0,0
"Romeo","bound",3624,0,0,0,0,0,0,0,0
"Romeo","a",3625,0,0,0,0,0,0,0,0
"Romeo","pitch",3626,0,0,0,0,0,0,0,0
"Romeo","above",3627,0,0,0,0,0,0,0,0
"Romeo","dull",3628,0,0,0,0,0,0,0,0
"Romeo","woe.",3629,0,0,0,0,0,0,0,0
"Romeo","Under",3630,0,0,0,0,0,0,0,0
"Romeo","love's",3631,0,0,0,0,0,0,0,0
"Romeo","heavy",3632,0,0,0,0,0,0,0,0
"Romeo","burden",3633,0,0,0,0,0,0,0,0
"Romeo","do",3634,0,0,0,0,0,0,0,0
"Romeo","I",3635,0,0,0,0,0,0,0,0
"Romeo","sink.",3636,0,0,0,0,0,0,0,0
"Mercutio","And,",3637,0,0,0,0,0,0,0,0
"Mercutio","to",3638,0,0,0,0,0,0,0,0
"Mercutio","sink",3639,0,0,0,0,0,0,0,0
"Mercutio","in",3640,0,0,0,0,0,0,0,0
"Mercutio","it,",3641,0,0,0,0,0,0,0,0
"Mercutio","should",3642,0,0,0,0,0,0,0,0
"Mercutio","you",3643,0,0,0,0,0,0,0,0
"Mercutio","burden",3644,0,0,0,0,0,0,0,0
"Mercutio","love;",3645,0,0,0,0,0,0,0,0
"Mercutio","Too",3646,0,0,0,0,0,0,0,0
"Mercutio","great",3647,0,0,0,0,0,0,0,0
"Mercutio","oppression",3648,0,0,0,0,0,0,0,0
"Mercutio","for",3649,0,0,0,0,0,0,0,0
"Mercutio","a",3650,0,0,0,0,0,0,0,0
"Mercutio","tender",3651,0,0,0,0,0,0,0,0
"Mercutio","thing.",3652,0,0,0,0,0,0,0,0
"Romeo","Is",3653,0,0,0,0,0,0,0,0
"Romeo","love",3654,0,0,0,0,0,0,0,0
"Romeo","a",3655,0,0,0,0,0,0,0,0
"Romeo","tender",3656,0,0,0,0,0,0,0,0
"Romeo","thing?",3657,0,0,0,0,0,0,0,0
"Romeo","it",3658,0,0,0,0,0,0,0,0
"Romeo","is",3659,0,0,0,0,0,0,0,0
"Romeo","too",3660,0,0,0,0,0,0,0,0
"Romeo","rough,",3661,0,0,0,0,0,0,0,0
"Romeo","Too",3662,0,0,0,0,0,0,0,0
"Romeo","rude,",3663,0,0,0,0,0,0,0,0
"Romeo","too",3664,0,0,0,0,0,0,0,0
"Romeo","boisterous,",3665,0,0,0,0,0,0,0,0
"Romeo","and",3666,0,0,0,0,0,0,0,0
"Romeo","it",3667,0,0,0,0,0,0,0,0
"Romeo","pricks",3668,0,0,0,0,0,0,0,0
"Romeo","like",3669,0,0,0,0,0,0,0,0
"Romeo","thorn.",3670,0,0,0,0,0,0,0,0
"Mercutio","If",3671,0,0,0,0,0,0,0,0
"Mercutio","love",3672,0,0,0,0,0,0,0,0
"Mercutio","be",3673,0,0,0,0,0,0,0,0
"Mercutio","rough",3674,0,0,0,0,0,0,0,0
"Mercutio","with",3675,0,0,0,0,0,0,0,0
"Mercutio","you,",3676,0,0,0,0,0,0,0,0
"Mercutio","be",3677,0,0,0,0,0,0,0,0
"Mercutio","rough",3678,0,0,0,0,0,0,0,0
